Trace;Search;Category;State;Event Start Time (ms);Event End Time (ms);Baseline (pA);Peak Amp (pA);Time to Peak (ms);Time of Peak (ms);Antipeak Amp (pA);Time to Antipeak (ms);Time of Antipeak (ms);Half-width (ms);Half-amplitude (pA);Time to Rise Half-amplitude (ms);Time to Decay Half-amplitude (ms);Rise Tau (ms);Decay Tau (ms);Max Rise Slope (pA/ms);Time to Max Rise Slope (ms);Max Decay Slope (pA/ms);Time to Max Decay Slope (ms);Rise Slope 10% to 90% (pA/ms);Rise Time 10% to 90% (ms);Decay Slope 90% to 10% (pA/ms);Decay Time 90% to 10% (ms);Area (pA ú ms);Inst. Freq. (Hz);Interevent Interval (ms);S.D. of Fit;Template Match; ;G1: Midpoint, Cat 1;G1: Bin Count, Cat 1;G1: Midpoint, Cat 2;G1: Bin Count, Cat 2;G1: Midpoint, Cat 3;G1: Bin Count, Cat 3;G1: Midpoint, Cat 4;G1: Bin Count, Cat 4;G1: Midpoint, Cat 5;G1: Bin Count, Cat 5;G1: Midpoint, Cat 6;G1: Bin Count, Cat 6;G1: Midpoint, Cat 7;G1: Bin Count, Cat 7;G1: Midpoint, Cat 8;G1: Bin Count, Cat 8;G1: Midpoint, Cat 9;G1: Bin Count, Cat 9;G2: Midpoint, Cat 1;G2: Bin Count, Cat 1;G2: Midpoint, Cat 2;G2: Bin Count, Cat 2;G2: Midpoint, Cat 3;G2: Bin Count, Cat 3;G2: Midpoint, Cat 4;G2: Bin Count, Cat 4;G2: Midpoint, Cat 5;G2: Bin Count, Cat 5;G2: Midpoint, Cat 6;G2: Bin Count, Cat 6;G2: Midpoint, Cat 7;G2: Bin Count, Cat 7;G2: Midpoint, Cat 8;G2: Bin Count, Cat 8;G2: Midpoint, Cat 9;G2: Bin Count, Cat 9;G3: Midpoint, Cat 1;G3: Bin Count, Cat 1;G3: Midpoint, Cat 2;G3: Bin Count, Cat 2;G3: Midpoint, Cat 3;G3: Bin Count, Cat 3;G3: Midpoint, Cat 4;G3: Bin Count, Cat 4;G3: Midpoint, Cat 5;G3: Bin Count, Cat 5;G3: Midpoint, Cat 6;G3: Bin Count, Cat 6;G3: Midpoint, Cat 7;G3: Bin Count, Cat 7;G3: Midpoint, Cat 8;G3: Bin Count, Cat 8;G3: Midpoint, Cat 9;G3: Bin Count, Cat 9;G4: Midpoint, Cat 1;G4: Bin Count, Cat 1;G4: Midpoint, Cat 2;G4: Bin Count, Cat 2;G4: Midpoint, Cat 3;G4: Bin Count, Cat 3;G4: Midpoint, Cat 4;G4: Bin Count, Cat 4;G4: Midpoint, Cat 5;G4: Bin Count, Cat 5;G4: Midpoint, Cat 6;G4: Bin Count, Cat 6;G4: Midpoint, Cat 7;G4: Bin Count, Cat 7;G4: Midpoint, Cat 8;G4: Bin Count, Cat 8;G4: Midpoint, Cat 9;G4: Bin Count, Cat 9; ;G1: ScPlot X, Cat 1;G1: ScPlot Y, Cat 1;G1: ScPlot X, Cat 2;G1: ScPlot Y, Cat 2;G1: ScPlot X, Cat 3;G1: ScPlot Y, Cat 3;G1: ScPlot X, Cat 4;G1: ScPlot Y, Cat 4;G1: ScPlot X, Cat 5;G1: ScPlot Y, Cat 5;G1: ScPlot X, Cat 6;G1: ScPlot Y, Cat 6;G1: ScPlot X, Cat 7;G1: ScPlot Y, Cat 7;G1: ScPlot X, Cat 8;G1: ScPlot Y, Cat 8;G1: ScPlot X, Cat 9;G1: ScPlot Y, Cat 9;G2: ScPlot X, Cat 1;G2: ScPlot Y, Cat 1;G2: ScPlot X, Cat 2;G2: ScPlot Y, Cat 2;G2: ScPlot X, Cat 3;G2: ScPlot Y, Cat 3;G2: ScPlot X, Cat 4;G2: ScPlot Y, Cat 4;G2: ScPlot X, Cat 5;G2: ScPlot Y, Cat 5;G2: ScPlot X, Cat 6;G2: ScPlot Y, Cat 6;G2: ScPlot X, Cat 7;G2: ScPlot Y, Cat 7;G2: ScPlot X, Cat 8;G2: ScPlot Y, Cat 8;G2: ScPlot X, Cat 9;G2: ScPlot Y, Cat 9;G3: ScPlot X, Cat 1;G3: ScPlot Y, Cat 1;G3: ScPlot X, Cat 2;G3: ScPlot Y, Cat 2;G3: ScPlot X, Cat 3;G3: ScPlot Y, Cat 3;G3: ScPlot X, Cat 4;G3: ScPlot Y, Cat 4;G3: ScPlot X, Cat 5;G3: ScPlot Y, Cat 5;G3: ScPlot X, Cat 6;G3: ScPlot Y, Cat 6;G3: ScPlot X, Cat 7;G3: ScPlot Y, Cat 7;G3: ScPlot X, Cat 8;G3: ScPlot Y, Cat 8;G3: ScPlot X, Cat 9;G3: ScPlot Y, Cat 9;G4: ScPlot X, Cat 1;G4: ScPlot Y, Cat 1;G4: ScPlot X, Cat 2;G4: ScPlot Y, Cat 2;G4: ScPlot X, Cat 3;G4: ScPlot Y, Cat 3;G4: ScPlot X, Cat 4;G4: ScPlot Y, Cat 4;G4: ScPlot X, Cat 5;G4: ScPlot Y, Cat 5;G4: ScPlot X, Cat 6;G4: ScPlot Y, Cat 6;G4: ScPlot X, Cat 7;G4: ScPlot Y, Cat 7;G4: ScPlot X, Cat 8;G4: ScPlot Y, Cat 8;G4: ScPlot X, Cat 9;G4: ScPlot Y, Cat 9; ;g1: ScPlot X, Cat 1 (selected);g1: ScPlot Y, Cat 1 (selected);g1: ScPlot X, Cat 2 (selected);g1: ScPlot Y, Cat 2 (selected);g1: ScPlot X, Cat 3 (selected);g1: ScPlot Y, Cat 3 (selected);g1: ScPlot X, Cat 4 (selected);g1: ScPlot Y, Cat 4 (selected);g1: ScPlot X, Cat 5 (selected);g1: ScPlot Y, Cat 5 (selected);g1: ScPlot X, Cat 6 (selected);g1: ScPlot Y, Cat 6 (selected);g1: ScPlot X, Cat 7 (selected);g1: ScPlot Y, Cat 7 (selected);g1: ScPlot X, Cat 8 (selected);g1: ScPlot Y, Cat 8 (selected);g1: ScPlot X, Cat 9 (selected);g1: ScPlot Y, Cat 9 (selected);g2: ScPlot X, Cat 1 (selected);g2: ScPlot Y, Cat 1 (selected);g2: ScPlot X, Cat 2 (selected);g2: ScPlot Y, Cat 2 (selected);g2: ScPlot X, Cat 3 (selected);g2: ScPlot Y, Cat 3 (selected);g2: ScPlot X, Cat 4 (selected);g2: ScPlot Y, Cat 4 (selected);g2: ScPlot X, Cat 5 (selected);g2: ScPlot Y, Cat 5 (selected);g2: ScPlot X, Cat 6 (selected);g2: ScPlot Y, Cat 6 (selected);g2: ScPlot X, Cat 7 (selected);g2: ScPlot Y, Cat 7 (selected);g2: ScPlot X, Cat 8 (selected);g2: ScPlot Y, Cat 8 (selected);g2: ScPlot X, Cat 9 (selected);g2: ScPlot Y, Cat 9 (selected);g3: ScPlot X, Cat 1 (selected);g3: ScPlot Y, Cat 1 (selected);g3: ScPlot X, Cat 2 (selected);g3: ScPlot Y, Cat 2 (selected);g3: ScPlot X, Cat 3 (selected);g3: ScPlot Y, Cat 3 (selected);g3: ScPlot X, Cat 4 (selected);g3: ScPlot Y, Cat 4 (selected);g3: ScPlot X, Cat 5 (selected);g3: ScPlot Y, Cat 5 (selected);g3: ScPlot X, Cat 6 (selected);g3: ScPlot Y, Cat 6 (selected);g3: ScPlot X, Cat 7 (selected);g3: ScPlot Y, Cat 7 (selected);g3: ScPlot X, Cat 8 (selected);g3: ScPlot Y, Cat 8 (selected);g3: ScPlot X, Cat 9 (selected);g3: ScPlot Y, Cat 9 (selected);g4: ScPlot X, Cat 1 (selected);g4: ScPlot Y, Cat 1 (selected);g4: ScPlot X, Cat 2 (selected);g4: ScPlot Y, Cat 2 (selected);g4: ScPlot X, Cat 3 (selected);g4: ScPlot Y, Cat 3 (selected);g4: ScPlot X, Cat 4 (selected);g4: ScPlot Y, Cat 4 (selected);g4: ScPlot X, Cat 5 (selected);g4: ScPlot Y, Cat 5 (selected);g4: ScPlot X, Cat 6 (selected);g4: ScPlot Y, Cat 6 (selected);g4: ScPlot X, Cat 7 (selected);g4: ScPlot Y, Cat 7 (selected);g4: ScPlot X, Cat 8 (selected);g4: ScPlot Y, Cat 8 (selected);g4: ScPlot X, Cat 9 (selected);g4: ScPlot Y, Cat 9 (selected)
1;1;1;A;100377.398;100380.203;0.962;-11.97251;1.305;100378.703;2.67592;2;100379.398;0.56621;-5.98625;1.086;1.652;0.20657;0.21228;-43.119;1.051;49.579;0.348;-15.48009;0.52395;35.87738;0.33263;-7.22316;32.67807;30.60156;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;100566.5;100569.102;0.962;-12.89184;1.297;100567.797;4.50317;1.898;100568.398;0.36321;-6.44592;1.087;1.45;0.26144;0.5898;-34.555;1.152;60.096;0.152;-29.64244;0.34806;43.87016;0.24199;-2.37154;5.28838;189.09369;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;100626.602;100629.203;0.962;-11.062;1.297;100627.898;3.93737;2.195;100628.797;0.48653;-5.531;1.028;1.515;0.64007;0.47299;-30.649;1.051;39.814;0.152;-24.33375;0.36986;26.71074;0.27996;-4.25247;16.63852;60.1015;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;100667.5;100670.203;0.962;-11.06282;1.398;100668.898;3.29568;2.5;100670;0.57429;-5.53141;1.043;1.617;0.89975;0.49487;-44.471;1.051;44.108;0.352;-20.40414;0.39472;34.67082;0.28117;-4.51809;24.39021;41.00006;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;100763.297;100765.891;0.962;-12.92632;1.203;100764.5;4.54497;2.305;100765.602;0.47425;-6.46316;0.999;1.474;0.17154;0.65262;-41.504;0.953;37.923;0.25;-23.61598;0.3586;19.74647;0.45261;-6.71068;10.46007;95.60168;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;100841.203;100843.5;0.962;-7.35843;1.094;100842.297;1.97996;0.5;100841.703;0.44819;-3.67921;0.966;1.414;2.56176;0.39008;-44.171;0.949;19.857;0.453;-44.17069;0.16279;14.28969;0.4135;-3.80375;12.85401;77.79672;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;100859.102;100861.805;0.962;-13.06558;1.297;100860.398;3.64277;2.297;100861.398;0.49377;-6.53279;1.055;1.549;0.34137;0.6297;-48.978;1.051;46.875;0.254;-9.1996;0.64844;16.86248;0.50499;-6.12521;55.24397;18.10152;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;100881.297;100883.805;0.962;-8.48839;1.305;100882.602;3.30664;2.203;100883.5;0.57154;-4.24419;0.942;1.513;1.05625;0.62256;-27.194;1.051;33.654;0.051;-17.03948;0.33385;9.20487;0.53867;-3.81907;45.03833;22.20331;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;100956.398;100959;0.962;-12.96072;1.305;100957.703;4.00703;2;100958.398;0.44214;-6.48036;1.027;1.469;0.7393;0.89691;-43.72;1.152;47.689;0.047;-18.12853;0.4611;30.94949;0.29858;-4.20776;13.31531;75.1015;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;100972.703;100975.305;0.962;-15.41772;1.195;100973.898;6.44811;2.195;100974.898;0.41738;-7.70886;1.041;1.458;0.12882;0.44497;-66.895;1.047;39.388;0.352;-33.01491;0.32641;24.95558;0.48271;-7.37422;61.74659;16.19522;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;101130.898;101133.5;0.962;-10.29395;1.305;101132.203;3.62204;2.398;101133.297;0.4333;-5.14698;1.033;1.467;0.27141;0.51966;-40.865;1.051;47.175;0.145;-13.96708;0.59294;39.88879;0.22335;-3.79502;6.31693;158.30478;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;101273.703;101276.391;0.962;-14.1573;1.297;101275;3.45132;2.297;101276;0.43732;-7.07865;1.097;1.534;0.22123;4.69159;-45.373;1.145;41.917;0.152;-36.11069;0.3227;33.7794;0.32653;-6.35286;7.00296;142.79678;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;101412.203;101414.805;0.962;-10.49798;1.297;101413.5;3.73846;1.898;101414.102;0.40068;-5.24899;1.057;1.457;0.55263;0.6415;-43.457;1.047;38.161;0.152;-13.6719;0.42568;23.31449;0.3271;-3.2571;7.22022;138.5;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;101463.797;101466.391;0.962;-11.58239;1.305;101465.102;3.56956;2.406;101466.203;0.45427;-5.7912;1.032;1.487;0.82846;2.21177;-39.814;1.051;48.503;0.148;-26.50741;0.3345;33.35381;0.28555;-4.92193;19.3792;51.60171;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;101471.398;101473.891;0.962;-9.84304;1.203;101472.602;3.21846;2.305;101473.703;0.34228;-4.92152;1.031;1.373;9.3858;2.60459;-33.203;0.754;34.993;0.148;-19.45743;0.35783;28.57298;0.26423;-2.91091;133.33444;7.49994;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;101562.297;101564.891;0.962;-11.2029;1.203;101563.5;2.49947;2.203;101564.5;0.51614;-5.60145;0.978;1.494;0.27141;4.05962;-31.4;1.051;32.151;0.348;-22.44449;0.35917;25.1358;0.36605;-5.73376;11.00128;90.8985;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;101621.797;101624.305;0.962;-10.5022;1.203;101623;2.77292;2.406;101624.203;0.39738;-5.2511;0.994;1.392;0.39232;0.36922;-30.499;1.152;56.791;0.152;-3.13768;1.10734;20.09551;0.2477;-5.34705;16.80672;59.5;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;101960.203;101962.891;0.962;-17.34495;1.398;101961.602;11.37207;2.195;101962.398;0.47519;-8.67247;1.081;1.556;2.97095;5.61612;-72.591;1.047;59.408;0.148;-41.33018;0.33748;52.64898;0.26302;0.12467;2.95333;338.60141;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;102031.602;102034.391;0.962;-20.36763;1.398;102033;13.35428;2.195;102033.797;0.45885;-10.18381;1.146;1.605;0.49971;0.57462;-74.056;1.148;85.124;0.25;-27.26303;0.55951;73.52504;0.23892;0.54822;14.00592;71.3984;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;102116.898;102119.602;0.962;-20.39986;1.398;102118.297;13.79507;2;102118.898;0.41296;-10.19993;1.139;1.552;1.18272;0.90057;-58.444;1.152;78.576;0.254;-41.97718;0.36539;76.62257;0.22708;-0.45242;11.72374;85.297;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;102133.797;102136.305;0.962;-10.13103;1.203;102135;2.53377;0.406;102134.203;0.43477;-5.06552;0.969;1.404;10.21161;0.82251;-28.971;0.953;48.227;0.152;-23.35882;0.35631;13.62776;0.40985;-3.7395;59.86881;16.70319;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;102221.203;102223.805;0.962;-12.0554;1.195;102222.398;2.24206;2.5;102223.703;0.41414;-6.0277;1.031;1.445;0.4472;0.73819;-47.201;1.047;43.419;0.254;-6.90547;0.75034;23.17673;0.35179;-5.85758;11.44187;87.39828;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;102240.297;102242.891;0.962;-12.26941;1.305;102241.602;2.16539;2;102242.297;0.42672;-6.13471;1.072;1.499;0.22516;0.57466;-43.419;1.152;42.643;0.148;-26.31732;0.34285;17.16205;0.49988;-6.67373;52.07445;19.20328;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;102291.703;102294.305;0.962;-10.75983;1.297;102293;3.69027;0;102291.703;0.47394;-5.37991;1.02;1.493;1.40272;0.27759;-30.762;1.047;49.805;0.25;-22.06674;0.41186;49.80466;0.18152;-3.22902;19.4559;51.39829;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;102317.203;102319.805;0.962;-11.50802;1.297;102318.5;3.68971;2.297;102319.5;0.45846;-5.75401;1.062;1.52;0.2338;0.43919;-35.757;1.145;30.649;0.152;-10.07999;0.57058;17.56054;0.45175;-6.09531;39.21569;25.5;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;102623.102;102625.805;0.962;-12.75014;1.297;102624.398;2.9969;2.602;102625.703;0.44203;-6.37507;1.091;1.533;0.75538;0.43708;-43.269;1.051;43.72;0.254;-27.28704;0.35375;24.51982;0.29732;-5.28303;3.26906;305.89841;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;A;102631.102;102633.703;0.962;-9.42389;1.297;102632.398;2.67635;0.398;102631.5;0.52897;-4.71194;0.968;1.497;0.26503;0.37023;-36.809;0.949;27.644;0.254;-30.57394;0.25093;24.29209;0.31293;-3.99352;125;8;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
